id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
287,0,1,16,27,16.0,17.0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,625,0,40.0,124.0,6.0,1.0,5,6.43775177001953,25
288,0,1,17,27,11.0,12.0,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,285,0,36.0,121.0,1.0,1.0,4,5.65248918533325,16
290,0,1,14,27,10.0,12.0,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,650,0,35.0,110.0,1.0,1.0,7,6.47697305679321,49
291,0,1,13,25,10.0,12.0,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,808,0,34.0,103.0,1.0,1.0,6,6.69456195831299,36
292,0,1,12,24,10.0,12.0,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,26.0,,1.0,1.0,6,6.21460819244385,36
293,0,1,16,26,14.0,12.0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,831,0,45.0,115.0,1.0,1.0,4,6.7226300239563,16
295,0,1,12,31,8.0,6.0,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,33.0,96.0,1.0,1.0,13,6.21460819244385,169
297,0,1,17,32,12.0,12.0,355491,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,693,0,48.0,123.0,1.0,0.0,9,6.54102993011475,81
298,0,1,12,27,12.0,10.0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1100,0,37.0,101.0,1.0,1.0,9,7.00306606292725,81
300,0,1,12,25,8.0,12.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,763,0,34.0,98.0,1.0,1.0,7,6.63725805282593,49
302,1,1,12,27,8.0,9.0,422407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,795,0,28.0,,1.0,1.0,9,6.67834186553955,81
304,1,1,16,25,7.0,8.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,333,0,31.0,108.0,6.0,1.0,3,5.8081431388855,9
306,1,1,18,30,16.0,12.0,551817,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,409,0,39.0,138.0,1.0,1.0,6,6.01371479034424,36
307,1,1,16,27,,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,865,0,37.0,121.0,1.0,1.0,5,6.76273012161255,25
308,1,1,12,31,8.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,888,0,34.0,96.0,1.0,1.0,13,6.78897190093994,169
309,1,1,12,34,,12.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,673,0,47.0,89.0,1.0,1.0,16,6.5117449760437,256
312,1,1,12,33,7.0,,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,700,0,43.0,109.0,6.0,1.0,15,6.55108022689819,225
313,1,1,18,33,16.0,16.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,250,0,44.0,133.0,6.0,1.0,9,5.52146100997925,81
314,1,1,11,27,11.0,9.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,625,0,32.0,84.0,6.0,1.0,10,6.43775177001953,100
315,1,1,13,31,8.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,417,0,37.0,,4.0,1.0,12,6.03308582305908,144
316,1,1,13,28,8.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,576,0,51.0,98.0,1.0,1.0,9,6.35610818862915,81
317,1,1,12,26,12.0,9.0,104596,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,613,0,27.0,85.0,6.0,1.0,8,6.41836500167847,64
318,1,1,12,31,11.0,9.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,700,0,,105.0,1.0,1.0,13,6.55108022689819,169
320,1,1,12,24,11.0,9.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,0,20.0,93.0,6.0,1.0,6,6.10924816131592,36
322,1,1,16,28,,12.0,380166,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,38.0,115.0,1.0,1.0,6,6.21460819244385,36
323,1,1,12,25,12.0,,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,514,0,36.0,,1.0,1.0,7,6.24222278594971,49
324,1,1,16,25,12.0,12.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,250,0,45.0,146.0,6.0,1.0,3,5.52146100997925,9
325,1,1,12,24,12.0,12.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,315,0,32.0,,6.0,1.0,6,5.75257301330566,36
326,1,1,12,29,9.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,375,0,32.0,82.0,1.0,1.0,11,5.92692613601685,121
330,1,1,15,34,,12.0,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,457,0,45.0,120.0,1.0,1.0,13,6.12468290328979,169
331,1,1,12,27,,,104596,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,275,0,26.0,,6.0,0.0,9,5.61677122116089,81
332,1,1,12,28,,12.0,92929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,951,0,38.0,122.0,1.0,1.0,10,6.85751390457153,100
333,1,1,16,32,8.0,9.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1115,0,49.0,,1.0,1.0,10,7.01661014556885,100
335,1,1,16,25,12.0,14.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,289,1,31.0,128.0,6.0,1.0,3,5.66642713546753,9
336,1,1,16,25,,,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,34.0,110.0,1.0,1.0,3,6.21460819244385,9
339,1,1,18,32,16.0,12.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,726,0,46.0,114.0,1.0,1.0,8,6.58755016326904,64
340,1,1,18,29,18.0,12.0,480445,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1265,0,48.0,117.0,1.0,1.0,5,7.1428279876709,25
341,1,1,17,26,18.0,18.0,104596,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,613,0,40.0,109.0,6.0,1.0,3,6.41836500167847,9
345,0,1,12,28,10.0,11.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,545,0,35.0,91.0,6.0,0.0,10,6.30078601837158,100
346,0,1,13,28,12.0,8.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,278,1,32.0,107.0,1.0,1.0,9,5.62762117385864,81
348,0,1,18,34,16.0,12.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1442,0,55.0,114.0,1.0,1.0,10,7.27378702163696,100
349,0,1,16,27,16.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,995,0,40.0,126.0,1.0,1.0,5,6.90274286270142,25
350,0,1,12,29,11.0,11.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,700,0,45.0,82.0,1.0,1.0,11,6.55108022689819,121
352,0,1,16,28,9.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,577,0,45.0,119.0,1.0,1.0,6,6.35784196853638,36
353,0,1,16,31,6.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,858,0,37.0,104.0,1.0,1.0,9,6.75460386276245,81
355,0,1,12,28,12.0,,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,686,0,35.0,97.0,1.0,1.0,10,6.5308780670166,100
356,0,1,15,31,11.0,,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,832,0,49.0,115.0,1.0,1.0,10,6.72383308410645,100
358,1,1,13,33,13.0,8.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,633,1,45.0,83.0,1.0,1.0,14,6.45046997070312,196
359,1,1,12,32,12.0,12.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,689,0,45.0,97.0,1.0,1.0,14,6.53524112701416,196
360,1,1,14,30,8.0,8.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,43.0,119.0,1.0,1.0,10,6.64509105682373,100
363,1,1,15,27,12.0,14.0,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,27.0,105.0,6.0,1.0,6,5.95324277877808,36
364,1,1,12,24,12.0,14.0,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,1,29.0,,6.0,1.0,6,6.10924816131592,36
366,1,1,12,27,10.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,615,0,41.0,114.0,1.0,1.0,9,6.42162179946899,81
367,1,1,12,34,,8.0,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,682,0,47.0,93.0,1.0,1.0,16,6.5250301361084,256
368,1,1,10,32,,,367470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,670,0,28.0,73.0,5.0,1.0,16,6.50727701187134,256
370,1,1,11,33,8.0,8.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,800,0,48.0,96.0,1.0,1.0,16,6.68461179733276,256
372,1,1,14,34,8.0,8.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,505,0,48.0,,1.0,1.0,14,6.22455787658691,196
374,1,1,18,30,12.0,16.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1026,0,48.0,117.0,5.0,1.0,6,6.93342304229736,36
375,1,1,15,25,16.0,12.0,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,30.0,113.0,6.0,1.0,4,6.64509105682373,16
377,1,1,10,32,10.0,14.0,408301,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,290,0,38.0,106.0,1.0,1.0,16,5.66988086700439,256
378,1,1,13,28,,8.0,422407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,529,0,37.0,104.0,1.0,1.0,9,6.27098798751831,81
379,1,1,16,29,12.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1154,0,,,1.0,1.0,7,7.05099010467529,49
380,1,1,10,29,12.0,,496635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,549,0,39.0,80.0,1.0,1.0,13,6.30809783935547,169
381,1,1,12,26,8.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,475,0,30.0,104.0,1.0,1.0,8,6.16331481933594,64
382,1,1,12,26,12.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,0,36.0,102.0,1.0,1.0,8,6.10924816131592,64
383,1,1,17,27,10.0,,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,875,0,43.0,114.0,6.0,1.0,4,6.77422380447388,16
384,1,1,15,25,10.0,,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,200,1,33.0,93.0,6.0,1.0,4,5.29831695556641,16
385,1,1,13,26,16.0,16.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,300,0,36.0,122.0,6.0,1.0,7,5.70378303527832,49
386,1,1,16,25,16.0,,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,462,0,28.0,117.0,6.0,1.0,3,6.13556480407715,9
387,1,1,12,30,13.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,38.0,96.0,1.0,1.0,12,5.95324277877808,144
388,1,1,15,32,16.0,16.0,355491,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1282,0,51.0,95.0,1.0,1.0,11,7.15617704391479,121
390,1,1,16,25,12.0,12.0,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,588,0,29.0,117.0,6.0,1.0,3,6.37672710418701,9
391,1,1,12,27,17.0,16.0,408636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,600,0,24.0,105.0,6.0,1.0,9,6.39693021774292,81
393,1,1,16,30,6.0,,121400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,1,43.0,,1.0,0.0,8,6.21460819244385,64
396,1,1,12,33,8.0,8.0,149854,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,440,0,18.0,94.0,1.0,0.0,15,6.0867748260498,225
397,0,1,18,26,13.0,16.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,467,1,43.0,139.0,6.0,1.0,2,6.14632892608643,4
398,0,1,17,29,14.0,12.0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,929,0,41.0,91.0,1.0,1.0,6,6.83410882949829,36
399,0,1,16,27,14.0,12.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,556,0,37.0,96.0,1.0,1.0,5,6.32076787948608,25
400,0,1,13,24,14.0,12.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,32.0,114.0,6.0,0.0,5,6.08221912384033,25
402,0,1,12,29,9.0,10.0,648053,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,600,0,31.0,54.0,1.0,0.0,11,6.39693021774292,121
403,0,1,12,26,9.0,10.0,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,575,0,37.0,69.0,1.0,0.0,8,6.3543701171875,64
404,0,1,12,26,9.0,10.0,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,389,0,17.0,67.0,6.0,0.0,8,5.96357917785645,64
410,0,1,12,34,12.0,,408207,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,795,0,37.0,110.0,1.0,0.0,16,6.67834186553955,256
411,0,1,18,27,18.0,16.0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,471,0,41.0,125.0,1.0,1.0,3,6.15485811233521,9
412,0,1,17,26,18.0,16.0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,202,1,38.0,124.0,6.0,1.0,3,5.30826807022095,9
413,0,1,17,24,18.0,16.0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,200,1,35.0,,6.0,1.0,1,5.29831695556641,1
415,0,1,17,24,15.0,17.0,410536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,350,0,35.0,113.0,6.0,1.0,1,5.85793304443359,1
416,0,1,14,24,10.0,12.0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,375,0,40.0,100.0,6.0,1.0,4,5.92692613601685,16
419,0,1,16,25,12.0,9.0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,37.0,97.0,1.0,1.0,3,6.17586708068848,9
420,0,1,18,31,8.0,8.0,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,44.0,125.0,6.0,1.0,7,6.86901378631592,49
421,0,1,15,27,12.0,12.0,422310,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,423,0,42.0,106.0,6.0,1.0,6,6.04737186431885,36
423,0,1,15,27,11.0,12.0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,28.0,101.0,6.0,1.0,6,6.21460819244385,36
424,0,1,9,30,,11.0,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,37.0,,1.0,1.0,15,6.10924816131592,225
425,0,1,8,28,8.0,9.0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,476,0,27.0,,1.0,0.0,14,6.16541814804077,196
426,0,1,12,24,8.0,9.0,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,136,0,21.0,,6.0,0.0,6,4.91265487670898,36
427,0,1,12,32,10.0,9.0,345723,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,575,0,39.0,91.0,1.0,1.0,14,6.3543701171875,196
428,0,1,12,33,10.0,8.0,345723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,577,0,28.0,86.0,1.0,1.0,15,6.35784196853638,225
429,0,1,12,31,8.0,9.0,475820,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,310,0,32.0,110.0,1.0,1.0,13,5.73657178878784,169
430,0,1,9,30,12.0,12.0,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,38.0,,1.0,0.0,15,6.55108022689819,225
433,0,1,14,32,,12.0,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1322,0,47.0,92.0,1.0,1.0,12,7.1869010925293,144
434,0,1,10,34,12.0,9.0,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551,0,41.0,85.0,1.0,0.0,18,6.31173515319824,324
435,0,1,17,30,8.0,8.0,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,881,0,36.0,120.0,1.0,1.0,7,6.78105783462524,49
439,0,1,12,25,7.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,760,0,27.0,,1.0,1.0,7,6.6333179473877,49
441,0,1,12,32,8.0,11.0,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,708,0,52.0,,1.0,1.0,14,6.56244421005249,196
442,0,1,12,26,8.0,8.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,425,0,24.0,,1.0,1.0,8,6.05208921432495,64
443,0,1,12,26,,9.0,422310,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,427,0,35.0,107.0,6.0,1.0,8,6.05678415298462,64
444,0,1,16,24,,9.0,410536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,576,0,43.0,116.0,6.0,1.0,2,6.35610818862915,4
446,0,1,9,32,,4.0,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,400,0,34.0,,4.0,1.0,17,5.99146509170532,289
449,0,1,12,31,8.0,5.0,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,30.0,,1.0,0.0,13,6.21460819244385,169
450,0,1,12,28,8.0,5.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,531,0,29.0,,1.0,0.0,10,6.27476215362549,100
453,0,1,16,28,12.0,12.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,673,1,43.0,121.0,1.0,1.0,6,6.5117449760437,36
454,0,1,16,27,12.0,12.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,577,0,41.0,112.0,6.0,1.0,5,6.35784196853638,25
458,0,1,16,24,16.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,325,0,39.0,,6.0,1.0,2,5.7838249206543,4
461,0,1,11,29,7.0,11.0,428238,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,40.0,,1.0,1.0,12,6.21460819244385,144
462,0,1,12,25,7.0,11.0,318670,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,43.0,100.0,1.0,1.0,7,6.64638996124268,49
464,0,1,12,26,7.0,12.0,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,0,37.0,112.0,1.0,0.0,8,6.21460819244385,64
467,0,1,16,28,14.0,12.0,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,391,0,41.0,108.0,1.0,1.0,6,5.96870803833008,36
468,0,1,12,34,12.0,10.0,352069,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,810,0,42.0,90.0,1.0,1.0,16,6.69703388214111,256
469,1,1,9,34,12.0,,166467,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,543,0,39.0,86.0,1.0,1.0,19,6.29710912704468,361
473,1,1,9,34,12.0,12.0,196733,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,593,0,37.0,,5.0,1.0,19,6.38519382476807,361
474,1,1,17,25,12.0,12.0,100353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,864,0,40.0,127.0,6.0,1.0,2,6.76157283782959,4
475,1,1,10,28,,8.0,116191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,700,0,32.0,86.0,1.0,1.0,12,6.55108022689819,144
477,1,1,12,25,12.0,12.0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,510,0,27.0,113.0,1.0,1.0,7,6.23441076278687,49
479,1,1,13,34,9.0,12.0,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,51.0,111.0,4.0,1.0,15,6.42162179946899,225
481,1,1,14,29,9.0,8.0,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,761,0,41.0,113.0,1.0,0.0,9,6.63463401794434,81
484,1,1,10,31,,,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,493,0,32.0,81.0,1.0,1.0,15,6.2005090713501,225
485,1,1,16,24,12.0,12.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,445,0,34.0,111.0,1.0,1.0,2,6.09807395935059,4
486,1,1,12,25,8.0,9.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,425,0,20.0,,1.0,1.0,7,6.05208921432495,49
487,1,1,16,24,12.0,12.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,1,24.0,112.0,6.0,1.0,2,6.62007284164429,4
488,1,1,16,24,12.0,12.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,30.0,114.0,1.0,1.0,2,6.55108022689819,4
489,1,1,12,24,9.0,9.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,33.0,,1.0,1.0,6,6.08221912384033,36
490,1,1,12,29,12.0,12.0,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,608,0,30.0,111.0,1.0,1.0,11,6.41017484664917,121
491,1,1,13,24,7.0,8.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,32.0,106.0,1.0,0.0,5,6.10924816131592,25
492,1,1,3,26,4.0,0.0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,313,0,6.0,,1.0,0.0,17,5.74620294570923,289
494,1,1,7,33,6.0,5.0,177101,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,250,0,,,1.0,0.0,20,5.52146100997925,400
496,1,1,14,33,12.0,12.0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,26.0,79.0,1.0,0.0,13,6.21460819244385,169
497,0,0,12,26,11.0,12.0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365,0,28.0,98.0,6.0,1.0,8,5.89989805221558,64
499,0,0,12,26,10.0,12.0,364232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,813,0,28.0,105.0,1.0,1.0,8,6.70073080062866,64
500,0,0,12,25,10.0,12.0,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,326,0,33.0,,4.0,1.0,7,5.7868971824646,49
501,0,0,12,29,,10.0,428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524,0,29.0,105.0,1.0,0.0,11,6.2614917755127,121
502,0,0,13,28,9.0,12.0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,815,0,44.0,118.0,1.0,1.0,9,6.70318794250488,81
504,0,0,12,28,11.0,12.0,327808,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,0,35.0,100.0,1.0,1.0,10,6.62007284164429,100
505,0,0,17,24,9.0,10.0,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,525,0,36.0,,1.0,1.0,1,6.26339817047119,1
506,0,0,12,32,8.0,12.0,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1125,0,38.0,90.0,1.0,1.0,14,7.02553796768188,196
508,0,0,12,28,8.0,9.0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,34.0,95.0,6.0,1.0,10,6.43775177001953,100
509,0,0,14,25,12.0,12.0,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,715,0,24.0,112.0,1.0,1.0,5,6.57228183746338,25
510,0,0,12,31,8.0,12.0,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,591,0,32.0,96.0,1.0,1.0,13,6.38181591033936,169
512,0,0,17,27,12.0,12.0,321899,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,404,1,37.0,127.0,6.0,1.0,4,6.00141477584839,16
514,0,1,12,28,10.0,12.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,675,0,39.0,120.0,1.0,1.0,10,6.51471281051636,100
515,0,1,12,25,10.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,444,0,41.0,123.0,6.0,1.0,7,6.0958251953125,49
516,0,1,12,24,10.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,488,0,34.0,,1.0,1.0,6,6.19031476974487,36
517,0,1,9,34,10.0,6.0,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,695,0,42.0,,1.0,1.0,19,6.54391193389893,361
518,0,1,12,25,10.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,700,1,25.0,98.0,1.0,0.0,7,6.55108022689819,49
519,0,1,12,24,7.0,10.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,325,0,24.0,,1.0,0.0,6,5.7838249206543,36
520,0,1,9,25,12.0,11.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,556,0,30.0,,1.0,1.0,10,6.32076787948608,100
522,1,1,12,26,8.0,12.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,325,0,25.0,114.0,6.0,1.0,8,5.7838249206543,64
523,1,1,13,26,15.0,16.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,668,0,32.0,103.0,1.0,1.0,7,6.50428819656372,49
524,1,1,18,31,18.0,16.0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2404,0,40.0,121.0,1.0,1.0,7,7.78488922119141,49
525,1,1,16,25,12.0,14.0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,758,1,38.0,117.0,6.0,0.0,3,6.63068294525146,9
526,1,1,16,34,12.0,12.0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,986,0,44.0,90.0,1.0,1.0,12,6.89365577697754,144
527,1,1,12,25,12.0,12.0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,32.0,125.0,1.0,1.0,7,6.35784196853638,49
